Time, PositionX, PositionZ, PositionY, CollisionCounting, Braking, Velocity, SteerAngle, deviance
0,3.6,-0.1244,.,.,False,1.553434,0,False
0,3.6,-0.1244,.,.,False,1.553434,0,False
0.0199995,3.6,-0.1244,.,.,False,1.396468,0,False
0.03940105,3.6,-0.1244,.,.,False,1.267453,0,False
0.04758644,3.6,-0.1244,.,.,False,1.267453,0,False
0.06421757,3.6,-0.1244,.,.,False,1.114928,0,False
0.08077812,3.6,-0.1244,.,.,False,0.9604859,0,False
0.0982542,3.6,-0.1244,.,.,False,0.8133266,0,False
0.1144953,3.6,-0.1244,.,.,False,0.8133266,0,False
0.1308403,3.6,-0.1244,.,.,False,0.6784275,0,False
0.1465387,3.6,-0.1244,.,.,False,0.5582989,0,False
0.1620245,3.6,-0.1244,.,.,False,0.4536884,0,False
0.1771011,3.6,-0.1244,.,.,False,0.4536884,0,False
0.1917038,3.6,-0.1244,.,.,False,0.3643056,0,False
0.2073793,3.6,-0.1244,.,.,False,0.2891498,0,False
0.2232113,3.6,-0.1244,.,.,False,0.2268472,0,False
0.2391987,3.6,-0.1244,.,.,False,0.1758817,0,False
0.2540178,3.6,-0.1244,.,.,False,0.1758817,0,False
0.2694082,3.6,-0.1244,.,.,False,0.1346931,0,False
0.2848148,3.6,-0.1244,.,.,False,0.1017919,0,False
0.3008595,3.6,-0.1244,.,.,False,0.07581325,0,False
0.3191805,3.6,-0.1244,.,.,False,0.05554729,0,False
0.3345203,3.6,-0.1244,.,.,False,0.05554729,0,False
0.3499384,3.6,-0.1244,.,.,False,0.0399242,0,False
0.365489,3.6,-0.1244,.,.,False,0.02801627,0,False
0.3810863,3.6,-0.1244,.,.,False,0.01908574,0,False
0.3964653,3.6,-0.1244,.,.,False,0.01908574,0,False
0.4127655,3.6,-0.1244,.,.,False,0.01247507,0,False
0.4278822,3.6,-0.1244,.,.,False,0.007678505,0,False
0.4425678,3.6,-0.1244,.,.,False,0.004263556,0,False
0.4580879,3.6,-0.1244,.,.,False,0.001892175,0,False
0.4737263,3.6,-0.1244,.,.,False,0.001892175,0,False
0.4888535,3.6,-0.1244,.,.,False,0.0003066986,0,False
0.5037422,3.6,-0.1244,.,.,False,0.0007035902,0,False
0.5192547,3.6,-0.1244,.,.,False,0.001297963,0,False
0.5345831,3.6,-0.1244,.,.,False,0.001297963,0,False
0.550354,3.6,-0.1244,.,.,False,0.001614897,0,False
0.5660191,3.6,-0.1244,.,.,False,0.001710556,0,False
0.5817289,3.6,-0.1244,.,.,False,0.001701178,0,False
0.5971756,3.6,-0.1244,.,.,False,0.001701178,0,False
0.6126394,3.6,-0.1244,.,.,False,0,0,False
0.6279831,3.6,-0.1244,.,.,False,0,0,False
0.6426373,3.6,-0.1244,.,.,False,0,0,False
0.6584721,3.6,-0.1244,.,.,False,0,0,False
0.6815281,3.6,-0.1244,.,.,False,0,0,False
0.6946335,3.6,-0.1244,.,.,False,0,0,False
0.7077675,3.6,-0.1244,.,.,False,0,0,False
0.7238779,3.6,-0.1244,.,.,False,0,0,False
0.7408438,3.6,-0.1244,.,.,False,0,0,False
0.7564116,3.6,-0.1244,.,.,False,0,0,False
0.771574,3.6,-0.1244,.,.,False,0,0,False
0.7888012,3.6,-0.1244,.,.,False,0,0,False
0.8051548,3.6,-0.1244,.,.,False,0,0,False
0.8218555,3.6,-0.1244,.,.,False,0,0,False
0.837348,3.6,-0.1244,.,.,False,0,0,False
0.8544846,3.6,-0.1244,.,.,False,0,0,False
0.8697252,3.6,-0.1244,.,.,False,0,0,False
0.8849545,3.6,-0.1244,.,.,False,0,0,False
0.9009457,3.6,-0.1244,.,.,False,0,0,False
0.9162493,3.6,-0.1244,.,.,False,0,0,False
0.9323311,3.6,-0.1244,.,.,False,0,0,False
0.9480486,3.6,-0.1244,.,.,False,0,0,False
0.9634523,3.6,-0.1244,.,.,False,0,0,False
0.9789343,3.6,-0.1244,.,.,False,0,0,False
0.9940605,3.6,-0.1244,.,.,False,0,0,False
1.008684,3.6,-0.1244,.,.,False,0,0,False
1.024488,3.6,-0.1244,.,.,False,0,0,False
1.039909,3.6,-0.1244,.,.,False,0,0,False
1.054892,3.6,-0.1244,.,.,False,0,0,False
1.070037,3.6,-0.1244,.,.,False,0,0,False
1.085456,3.6,-0.1244,.,.,False,0,0,False
1.10099,3.6,-0.1244,.,.,False,0,0,False
1.116526,3.6,-0.1244,.,.,False,0,0,False
1.133557,3.6,-0.1244,.,.,False,0,0,False
1.151678,3.6,-0.1244,.,.,False,0,0,False
1.165749,3.6,-0.1244,.,.,False,0,0,False
1.181623,3.6,-0.1244,.,.,False,0,0,False
1.197504,3.6,-0.1244,.,.,False,0,0,False
1.213936,3.6,-0.1244,.,.,False,0,0,False
1.229916,3.6,-0.1244,.,.,False,0,0,False
1.245044,3.6,-0.1244,.,.,False,0,0,False
1.260458,3.6,-0.1244,.,.,False,0,0,False
1.275465,3.6,-0.1244,.,.,False,0,0,False
1.291866,3.6,-0.1244,.,.,False,0,0,False
1.307268,3.6,-0.1244,.,.,False,0,0,False
1.32445,3.6,-0.1244,.,.,False,0,0,False
1.343184,3.6,-0.1244,.,.,False,0,0,False
1.358894,3.6,-0.1244,.,.,False,0,0,False
1.37834,3.6,-0.1244,.,.,False,0,0,False
1.392147,3.6,-0.1244,.,.,False,0,0,False
1.407631,3.6,-0.1244,.,.,False,0,0,False
1.423779,3.6,-0.1244,.,.,False,0,0,False
1.439035,3.6,-0.1244,.,.,False,0,0,False
1.454519,3.6,-0.1244,.,.,False,0,0,False
1.469515,3.6,-0.1244,.,.,False,0,0,False
1.484861,3.6,-0.1244,.,.,False,0,0,False
1.500324,3.6,-0.1244,.,.,False,0,0,False
1.516415,3.6,-0.1244,.,.,False,0,0,False
