Time, PositionX, PositionZ, PositionY, CollisionCounting, Braking, Velocity, SteerAngle, deviance
2.446037,56.9,59.6,.,.,False,0,12.5,False
2.452377,56.9,59.6,.,.,False,0,12.5,False
2.463593,56.9,59.6,.,.,False,0,12.5,False
2.476616,56.9,59.6,.,.,False,0,12.5,False
2.491337,56.9,59.6,.,.,False,0,12.5,False
2.504837,56.9,59.6,.,.,False,0,12.5,False
2.518875,56.9,59.6,.,.,False,0,12.5,False
2.532806,56.9,59.6,.,.,False,0,12.5,False
2.544613,56.9,59.6,.,.,False,0,12.5,False
2.559147,56.9,59.6,.,.,False,0,12.5,False
2.573181,56.9,59.6,.,.,False,0,12.5,False
2.58643,56.9,59.6,.,.,False,0,12.5,False
2.600803,56.9,59.6,.,.,False,0,12.5,False
2.614273,56.9,59.6,.,.,False,0,12.5,False
2.626667,56.9,59.6,.,.,False,0,12.5,False
2.640835,56.9,59.6,.,.,False,0,12.5,False
2.654335,56.9,59.6,.,.,False,0,12.5,False
2.668285,56.9,59.6,.,.,False,0,12.5,False
2.681763,56.9,59.6,.,.,False,0,12.5,False
2.694363,56.9,59.6,.,.,False,0,12.5,False
2.70932,56.9,59.6,.,.,False,0,12.5,False
2.723278,56.9,59.6,.,.,False,0,12.5,False
2.737534,56.9,59.6,.,.,False,0,12.5,False
2.751274,56.9,59.6,.,.,False,0,12.5,False
2.764721,56.9,59.6,.,.,False,0,12.5,False
2.777428,56.9,59.6,.,.,False,0,12.5,False
2.791306,56.9,59.6,.,.,False,0,12.5,False
2.80468,56.9,59.6,.,.,False,0,12.5,False
2.819469,56.9,59.6,.,.,False,0,12.5,False
2.832577,56.9,59.6,.,.,False,0,12.5,False
2.844467,56.9,59.6,.,.,False,0,12.5,False
2.858982,56.9,59.6,.,.,False,0,12.5,False
2.874165,56.9,59.6,.,.,False,0,12.5,False
2.889313,56.9,59.6,.,.,False,0,12.5,False
2.915085,56.9,59.6,.,.,False,0,12.5,False
2.930992,56.9,59.6,.,.,False,0,12.5,False
2.944859,56.9,59.6,.,.,False,0,12.5,False
2.959148,56.9,59.6,.,.,False,0,12.5,False
2.964817,56.9,59.6,.,.,False,0,12.5,False
2.974773,56.9,59.6,.,.,False,0,12.5,False
2.989754,56.9,59.6,.,.,False,0,12.5,False
3.00322,56.9,59.6,.,.,False,0,12.5,False
3.017448,56.9,59.6,.,.,False,0,12.5,False
3.031052,56.9,59.6,.,.,False,0,12.5,False
3.044392,56.9,59.6,.,.,False,0,12.5,False
3.059937,56.9,59.6,.,.,False,0,12.5,False
3.073776,56.9,59.6,.,.,False,0,12.5,False
3.086815,56.9,59.6,.,.,False,0,12.5,False
3.100983,56.9,59.6,.,.,False,0,12.5,False
3.114616,56.9,59.6,.,.,False,0,12.5,False
3.127251,56.9,59.6,.,.,False,0,12.5,False
3.140781,56.9,59.6,.,.,False,0,12.5,False
3.155602,56.9,59.6,.,.,False,0,12.5,False
3.176189,56.9,59.6,.,.,False,0,12.5,False
3.182747,56.9,59.6,.,.,False,0,12.5,False
3.196541,56.9,59.6,.,.,False,0,12.5,False
3.209358,56.9,59.6,.,.,False,0,12.5,False
3.222546,56.9,59.6,.,.,False,0,12.5,False
3.236717,56.9,59.6,.,.,False,0,12.5,False
3.250996,56.9,59.6,.,.,False,0,12.5,False
3.264015,56.9,59.6,.,.,False,0,12.5,False
3.276951,56.9,59.6,.,.,False,0,12.5,False
3.291683,56.9,59.6,.,.,False,0,12.5,False
3.305138,56.9,59.6,.,.,False,0,12.5,False
3.318989,56.9,59.6,.,.,False,0,12.5,False
3.332809,56.9,59.6,.,.,False,0,12.5,False
3.346115,56.9,59.6,.,.,False,0,12.5,False
3.359127,56.9,59.6,.,.,False,0,12.5,False
3.372959,56.9,59.6,.,.,False,0,12.5,False
3.386333,56.9,59.6,.,.,False,0,12.5,False
3.400482,56.9,59.6,.,.,False,0,12.5,False
3.41415,56.9,59.6,.,.,False,0,12.5,False
3.427048,56.9,59.6,.,.,False,0,12.5,False
3.44083,56.9,59.6,.,.,False,0,12.5,False
3.45433,56.9,59.6,.,.,False,0,12.5,False
3.46817,56.9,59.6,.,.,False,0,12.5,False
3.481567,56.9,59.6,.,.,False,0,12.5,False
3.494995,56.9,59.6,.,.,False,0,12.5,False
3.509144,56.9,59.6,.,.,False,0,12.5,False
3.52269,56.9,59.6,.,.,False,0,12.5,False
3.53635,56.9,59.6,.,.,False,0,12.5,False
3.550098,56.9,59.6,.,.,False,0,12.5,False
3.563282,56.9,59.6,.,.,False,0,12.5,False
3.576347,56.9,59.6,.,.,False,0,12.5,False
3.590549,56.9,59.6,.,.,False,0,12.5,False
3.603897,56.9,59.6,.,.,False,0,12.5,False
3.618359,56.9,59.6,.,.,False,0,12.5,False
3.631966,56.9,59.6,.,.,False,0,12.5,False
3.643883,56.9,59.6,.,.,False,0,12.5,False
3.659176,56.9,59.6,.,.,False,0,12.5,False
3.673412,56.9,59.6,.,.,False,0,12.5,False
3.686493,56.9,59.6,.,.,False,0,12.5,False
3.700851,56.9,59.6,.,.,False,0,12.5,False
3.716381,56.9,59.6,.,.,False,0,12.5,False
3.728077,56.9,59.6,.,.,False,0,12.5,False
3.741798,56.9,59.6,.,.,False,0,12.5,False
3.756344,56.9,59.6,.,.,False,0,12.5,False
3.770649,56.9,59.6,.,.,False,0,12.5,False
3.783855,56.9,59.6,.,.,False,0,12.5,False
3.797916,56.9,59.6,.,.,False,0,12.5,False
3.81081,56.9,59.6,.,.,False,0,12.5,False
3.824474,56.9,59.6,.,.,False,0,12.5,False
3.838013,56.9,59.6,.,.,False,0,12.5,False
3.852188,56.9,59.6,.,.,False,0,12.5,False
3.865181,56.9,59.6,.,.,False,0,12.5,False
3.877926,56.9,59.6,.,.,False,0,12.5,False
3.89209,56.9,59.6,.,.,False,0,12.5,False
3.90519,56.9,59.6,.,.,False,0,12.5,False
3.919651,56.9,59.6,.,.,False,0,12.5,False
3.933369,56.9,59.6,.,.,False,0,12.5,False
3.946674,56.9,59.6,.,.,False,0,12.5,False
3.959576,56.9,59.6,.,.,False,0,12.5,False
3.973423,56.9,59.6,.,.,False,0,12.5,False
3.986668,56.9,59.6,.,.,False,0,12.5,False
4.001148,56.9,59.6,.,.,False,0,12.5,False
4.014732,56.9,59.6,.,.,False,0,12.5,False
4.027206,56.9,59.6,.,.,False,0,12.5,False
4.040764,56.9,59.6,.,.,False,0,12.5,False
4.054848,56.9,59.6,.,.,False,0,12.5,False
4.068501,56.9,59.6,.,.,False,0,12.5,False
4.082466,56.9,59.6,.,.,False,0,12.5,False
4.098354,56.9,59.6,.,.,False,0,12.5,False
4.112041,56.9,59.6,.,.,False,0,12.5,False
4.126362,56.9,59.6,.,.,False,0,12.5,False
4.142067,56.9,59.6,.,.,False,0,12.5,False
4.155079,56.9,59.6,.,.,False,0,12.5,False
4.168976,56.9,59.6,.,.,False,0,12.5,False
4.182781,56.9,59.6,.,.,False,0,0,False
4.197086,56.9,59.6,.,.,False,0.1366487,0,False
4.210125,56.9,59.6,.,.,False,0.1366487,0,False
4.224037,56.9,59.6,.,.,False,0.07318646,0,False
4.237701,56.9,59.6,.,.,False,0.03495003,0,False
4.25169,56.9,59.6,.,.,False,0.03495003,0,False
4.275005,56.9,59.6,.,.,False,0.0116926,0,False
4.294361,56.89949,59.6,.,.,False,0.02578535,0,False
4.308762,56.89949,59.6,.,.,False,0.02578535,0,False
4.321346,56.89878,59.6,.,.,False,0.09645938,0,False
4.327755,56.89878,59.6,.,.,False,0.09645938,0,False
4.339676,56.89787,59.6,.,.,False,0.131871,0,False
4.3536,56.89787,59.6,.,.,False,0.131871,0,False
4.367603,56.89676,59.6,.,.,False,0.1661372,0,False
4.382225,56.89546,59.6,.,.,False,0.2006432,0,False
4.394035,56.89546,59.6,.,.,False,0.2006432,0,False
4.407612,56.89397,59.6,.,.,False,0.234959,0,False
4.421864,56.89267,59.6,.,.,False,0.2690166,0,False
4.435425,56.88944,59.6,.,.,False,0.2335778,0,False
4.449169,56.88944,59.6,.,.,False,0.2335778,0,False
4.46233,56.88543,59.6,.,.,False,0.5816095,0,False
4.476166,56.88206,59.6,.,.,False,0.7234084,0,False
4.489773,56.88206,59.6,.,.,False,0.7234084,0,False
4.503731,56.87651,59.6,.,.,False,0.6055589,0,False
4.517845,56.87062,59.6,.,.,False,0.9984424,0,False
4.53281,56.87062,59.6,.,.,False,0.9984424,0,False
4.555668,56.85706,59.60007,.,.,False,1.131815,1.418314,False
4.570702,56.85706,59.60007,.,.,False,1.131815,1.418314,False
4.57761,56.84925,59.60015,.,.,False,1.308698,2.241154,False
4.589916,56.84925,59.60015,.,.,False,1.308698,2.241154,False
4.604084,56.84018,59.60027,.,.,False,1.405471,3.233951,False
4.617889,56.83062,59.60042,.,.,False,1.632577,3.751714,False
4.631775,56.83062,59.60042,.,.,False,1.632577,3.751714,False
4.644299,56.81899,59.60064,.,.,False,1.722313,4.74198,False
4.658031,56.80698,59.60093,.,.,False,2.093472,5.25705,False
4.672131,56.80698,59.60093,.,.,False,2.093472,5.25705,False
4.68565,56.7933,59.6013,.,.,False,2.161834,6.292687,False
4.699436,56.77909,59.60177,.,.,False,2.464413,6.809595,False
4.713085,56.77909,59.60177,.,.,False,2.464413,6.809595,False
4.726162,56.76369,59.60233,.,.,False,2.558909,7.811903,False
4.73999,56.7466,59.60302,.,.,False,2.772459,8.330393,False
4.753826,56.7466,59.60302,.,.,False,2.772459,8.330393,False
4.76725,56.7308,59.60386,.,.,False,3.079607,9.352752,False
4.781586,56.71294,59.60478,.,.,False,2.848987,9.890288,False
4.794136,56.71294,59.60478,.,.,False,2.848987,9.890288,False
4.808449,56.6951,59.60593,.,.,False,3.219227,10.89768,False
4.822586,56.67534,59.60723,.,.,False,3.218175,11.42783,False
4.837463,56.65429,59.60881,.,.,False,3.563092,11.98574,False
4.851292,56.65429,59.60881,.,.,False,3.563092,11.98574,False
4.865036,56.63209,59.61067,.,.,False,3.800739,12.5,False
4.877495,56.6086,59.61272,.,.,False,4.008888,12.5,False
4.89233,56.6086,59.61272,.,.,False,4.008888,12.5,False
4.907146,56.58421,59.61499,.,.,False,4.24521,12.5,False
4.922104,56.55856,59.61752,.,.,False,4.409054,12.5,False
4.937756,56.53156,59.62036,.,.,False,4.639644,12.5,False
4.953121,56.53156,59.62036,.,.,False,4.639644,12.5,False
4.967331,56.50328,59.62352,.,.,False,4.886399,12.5,False
4.981476,56.47512,59.62693,.,.,False,5.122077,12.5,False
4.993843,56.47512,59.62693,.,.,False,5.122077,12.5,False
5.007664,56.44609,59.63062,.,.,False,5.10555,12.5,False
5.02153,56.41531,59.63471,.,.,False,5.267436,12.5,False
5.036827,56.38435,59.63913,.,.,False,5.589455,12.5,False
5.049431,56.38435,59.63913,.,.,False,5.589455,12.5,False
5.06282,56.35239,59.64391,.,.,False,5.629268,12.5,False
5.076405,56.31913,59.64914,.,.,False,5.817502,12.5,False
5.08952,56.31913,59.64914,.,.,False,5.817502,12.5,False
5.10392,56.28587,59.65471,.,.,False,6.059807,12.5,False
5.117424,56.25186,59.66068,.,.,False,6.070489,12.5,False
5.132095,56.25186,59.66068,.,.,False,6.070489,12.5,False
5.143543,56.21789,59.66699,.,.,False,6.215388,12.5,False
5.157413,56.18036,59.67414,.,.,False,6.219234,12.5,False
5.172157,56.18036,59.67414,.,.,False,6.219234,12.5,False
5.185081,56.14306,59.68171,.,.,False,6.876075,12.5,False
5.199711,56.10416,59.68995,.,.,False,6.851738,12.5,False
5.212582,56.10416,59.68995,.,.,False,6.851738,12.5,False
5.2276,56.06509,59.69865,.,.,False,7.156303,12.5,False
5.240612,56.02516,59.70795,.,.,False,7.204806,12.5,False
5.253933,56.02516,59.70795,.,.,False,7.204806,12.5,False
5.267788,55.98449,59.71786,.,.,False,7.381013,12.5,False
5.282204,55.94187,59.72866,.,.,False,7.534928,12.5,False
5.295525,55.89953,59.73993,.,.,False,7.913939,12.5,False
5.309792,55.89953,59.73993,.,.,False,7.913939,12.5,False
5.322655,55.85635,59.75192,.,.,False,7.886368,12.5,False
5.337311,55.81239,59.76464,.,.,False,8.067204,12.5,False
5.350384,55.81239,59.76464,.,.,False,8.067204,12.5,False
5.363716,55.7679,59.77806,.,.,False,8.237529,12.5,False
5.377312,55.72258,59.79229,.,.,False,8.363288,12.5,False
5.390484,55.72258,59.79229,.,.,False,8.363288,12.5,False
5.404827,55.67536,59.80769,.,.,False,8.551126,12.5,False
5.417847,55.62858,59.82363,.,.,False,8.940454,12.5,False
5.432934,55.62858,59.82363,.,.,False,8.940454,12.5,False
5.444309,55.58038,59.84067,.,.,False,8.895474,12.5,False
5.458065,55.53253,59.8583,.,.,False,9.202227,12.5,False
5.473473,55.53253,59.8583,.,.,False,9.202227,12.5,False
5.485947,55.48309,59.87717,.,.,False,9.178886,12.5,False
5.501247,55.4342,59.89663,.,.,False,9.525216,12.5,False
5.514076,55.4342,59.89663,.,.,False,9.525216,12.5,False
5.527977,55.38417,59.91723,.,.,False,9.471642,12.5,False
5.540993,55.33257,59.93925,.,.,False,9.739953,12.5,False
5.554516,55.2827,59.96146,.,.,False,10.0981,12.5,False
5.569496,55.2827,59.96146,.,.,False,10.0981,12.5,False
5.582157,55.23056,59.98543,.,.,False,9.826518,12.5,False
5.595551,55.17811,60.01044,.,.,False,10.32927,12.5,False
5.609657,55.17811,60.01044,.,.,False,10.32927,12.5,False
5.624512,55.12545,60.0365,.,.,False,10.45966,12.5,False
5.636753,55.07194,60.06392,.,.,False,10.57604,12.5,False
5.650574,55.07194,60.06392,.,.,False,10.57604,12.5,False
5.665039,55.01894,60.09209,.,.,False,10.82198,12.5,False
5.677288,54.96495,60.12178,.,.,False,10.80462,12.5,False
5.694153,54.96495,60.12178,.,.,False,10.80462,12.5,False
5.719139,54.85598,60.18499,.,.,False,11.3563,10.93059,False
5.733089,54.85598,60.18499,.,.,False,11.3563,10.93059,False
5.738487,54.80162,60.21822,.,.,False,11.32022,10.20515,False
5.750595,54.80162,60.21822,.,.,False,11.32022,10.20515,False
5.764332,54.74776,60.25234,.,.,False,11.46922,9.235913,False
5.776932,54.69365,60.2878,.,.,False,11.47584,8.763357,False
5.791241,54.69365,60.2878,.,.,False,11.47584,8.763357,False
5.804779,54.63919,60.32474,.,.,False,11.64408,7.719185,False
5.818592,54.58348,60.36381,.,.,False,11.84396,7.201138,False
5.833492,54.58348,60.36381,.,.,False,11.84396,7.201138,False
5.846672,54.52787,60.40423,.,.,False,12.24943,6.148223,False
5.859444,54.4727,60.44577,.,.,False,12.37464,5.669251,False
5.874146,54.4727,60.44577,.,.,False,12.37464,5.669251,False
5.897873,54.36257,60.53243,.,.,False,12.53441,-0.8897625,False
5.91209,54.36257,60.53243,.,.,False,12.53441,-0.8897625,False
5.917412,54.30751,60.57751,.,.,False,12.6911,-1.622445,False
5.927658,54.30751,60.57751,.,.,False,12.6911,-1.622445,False
5.942722,54.25127,60.62463,.,.,False,12.80924,-2.571679,False
5.956287,54.1957,60.6723,.,.,False,13.20666,-3.080344,False
5.970497,54.1957,60.6723,.,.,False,13.20666,-3.080344,False
5.983784,54.14003,60.72103,.,.,False,13.17857,-4.111515,False
5.997147,54.08359,60.77134,.,.,False,13.31769,-4.61253,False
6.00985,54.08359,60.77134,.,.,False,13.31769,-4.61253,False
6.023628,54.02721,60.82247,.,.,False,13.60853,-5.605669,False
6.037079,53.97084,60.87437,.,.,False,13.69905,-6.110029,False
6.050648,53.97084,60.87437,.,.,False,13.69905,-6.110029,False
6.06424,53.91341,60.92792,.,.,False,13.7923,-7.128566,False
6.07674,53.85543,60.98259,.,.,False,14.13482,-7.597312,False
6.090576,53.85543,60.98259,.,.,False,14.13482,-7.597312,False
6.104031,53.79789,61.03736,.,.,False,14.34457,-8.620703,False
6.117901,53.73973,61.0931,.,.,False,14.29811,-9.140782,False
6.141422,53.68142,61.14927,.,.,False,14.5004,-10.02288,False
6.147812,53.68142,61.14927,.,.,False,14.5004,-10.02288,False
6.158794,53.62228,61.20641,.,.,False,14.57372,-10.6743,False
6.172707,53.62228,61.20641,.,.,False,14.57372,-10.6743,True
6.185734,53.56266,61.26403,.,.,False,14.80152,-11.68464,True
6.199371,53.50194,61.32264,.,.,False,14.9252,-12.19602,True
6.211967,53.50194,61.32264,.,.,False,14.9252,-12.19602,True
6.225891,53.44033,61.38187,.,.,False,15.1897,-12.5,True
6.240051,53.3774,61.442,.,.,False,15.38337,-12.5,True
6.253258,53.3774,61.442,.,.,False,15.38337,-12.5,True
6.266792,53.31344,61.50258,.,.,False,15.66726,-12.5,True
6.281853,53.2485,61.56341,.,.,False,15.85695,-12.5,True
6.29435,53.18267,61.62421,.,.,False,16.01723,-12.5,True
6.319191,53.11583,61.68494,.,.,False,16.12961,-12.5,True
6.335773,53.04892,61.74458,.,.,False,16.25566,-12.5,True
6.350292,53.04892,61.74458,.,.,False,16.25566,-12.5,True
6.356106,52.98023,61.80448,.,.,False,16.13371,-12.5,True
6.367199,52.98023,61.80448,.,.,False,16.13371,-12.5,True
6.381859,52.91037,61.86392,.,.,False,16.40499,-12.5,True
6.393475,52.91037,61.86392,.,.,False,16.40499,-12.5,True
6.408302,52.83894,61.92305,.,.,False,16.51047,-12.5,True
6.421162,52.76607,61.98154,.,.,False,16.69188,-12.5,True
6.434498,52.69148,62.0394,.,.,False,16.81874,-12.5,True
6.449574,52.69148,62.0394,.,.,False,16.81874,-12.5,True
6.460953,52.61564,62.09607,.,.,False,16.99165,-12.5,True
6.474991,52.53767,62.15202,.,.,False,17.04251,-12.5,True
6.489922,52.53767,62.15202,.,.,False,17.04251,-12.5,True
6.504086,52.45843,62.20637,.,.,False,17.27332,-12.5,True
6.518318,52.37686,62.25967,.,.,False,17.29695,-12.5,True
6.530941,52.37686,62.25967,.,.,False,17.29695,-12.5,True
6.543644,52.2939,62.31105,.,.,False,17.53852,-12.5,True
6.558273,52.2086,62.36115,.,.,False,17.56601,-12.5,True
